text,label
Durante a Operação Turbulência a Polícia Federal apontou o empresário João Carlos Lyra Pessoa de Melo Filho como encarregado de entregar propina da Camargo Corrêa ao ex-candidato a presidência Eduardo Campos e ao senador Fernando Coelho Bezerra pai do ministro de Minas e Energia do governo Temer Fernando Filho. De acordo com a Polícia Federal Lyra se apresentou formalmente como o único comprador do avião Cessna que caiu há dois anos matando Eduardo Campos.Assim que soube do escândalo envolvendo seu nome o espírito de Eduardo Campos começou a procurar um médium para fazer uma delação premiada.Um médium afirma ter iniciado um diálogo com o ex-candidato à presidência. “Entrei em contato com o Eduardo Campos mas a ligação caiu” disse Ademar Bezerra.A Justiça afirmou que só aceitará o pedido de delação premiada de Eduardo Campos se ele revelar segredos sobre como é a vida após a morte.",FAKE
Uma jogada política foi descoberta por José Sarney e poderá agora ser usada por Renan Calheiros: tornar-se membro da Academia Brasileira de Letras (ABL) para virar um imortal. Sarney depois que adquiriu sua imortalidade manda e desmanda no Maranhão desde que recebeu sua Capitania Hereditária de Portugal e o fardão de literato.A receita é simples basta publicar um livro qualquer afinal no Brasil ninguém lê e tramar com os outros literatos brasileiros do porte de Ivo Pitanguy e Marco Maciel. Renan Calheiros mesmo disse que sequer sabia que Marco Maciel também era imortal e disse admira muito o colega político por estar sempre nas melhores bocadas sem chamar a atenção de ninguém. Renan Calheiros lembrou com pesar o exemplo do saudoso ACM que tinha tudo para ter vida eterna mas não passou na prova da ABL de cobrir os pontinhos e fazer caligrafia.Vinícius Antunes",FAKE
Assim como todos os veículos da grande mídia o Sensacionalista colocou sua equipe de humoristas em regime de plantão para cobrir as manifestações de 13/03. Mas após ver o senador Aécio Neves citado cinco vezes na Operação Lava Jato sendo celebrado pelo povo que protesta contra a corrupção a direção do Sensacionalista dispensou seus redatores para aproveitar o resto do domingo. “Não há piada melhor que essa” reconheceu Otileno Jr. presidente das Organizações Sensacionalistas.",FAKE
O novo juiz herói do Brasil tem nome e atua no Distrito Federal. Renato Borelli concedeu uma liminar que suspendeu o aumento dos combustíveis em todo o país. Na decisão o juiz citou que o governo federal não pode “sob a justificativa da arrecadação violar a Constituição Federal” e disse que o decreto é ilegal. Com isso Borelli já possui 78% das intenções de voto em 2018.De acordo com uma pesquisa realizada pelo Núcleo de Pesquisa da América Latina o NuPAL o juiz já ultrapassa grandes nomes da política nacional na disputa pela presidência no ano que vem e seria eleito no primeiro turno. Borelli não oficializou a candidatura mas deu a entender que se as pesquisas continuarem apontando uma possível vitória ele poderá baixar inclusive a bola de Temer e assumir a presidência já em 2017.A popularidade do novo juiz estrela no entanto tem irritado outro nome famoso entre os juízes que estaria se sentindo ameaçado com a popularidade repentina e uma possível concorrência no coração dos brasileiros. Sem citar nomes uma fonte garantiu que em Curitiba um juiz já estuda baixar o preço do Kinder Ovo e do pacote HBO durante a temporada de Game Of Thrones.",FAKE
A ONU premiou a empreiteira Odebrecht por sua enorme contribuição para o avanço da diversidade no Brasil. De acordo com a organização o ato de liberar propina sem discriminar cor credo orientação sexual ou religião fez da empresa a maior apoiadora da diversidade no ramo não só no Brasil mas no mundo.A luta contra o preconceito é uma das metas da ONU para o milênio e Marcelo Odebrecht presidente da empresa recebeu em sua cela no Paraná uma medalha e em sua próxima delação filmada Odebrecht deverá agradecer à ONU pelo mimo.“Em nenhum momento nós levamos em consideração qualquer fator que não o benefício mútuo na hora de liberar a propina. Acreditamos que o principal fator na hora de liberar o dinheiro é saber que ele possui o mesmo valor seja para negros brancos gays idosos ou índios. Esse é o caminho para que os direitos sejam respeitados” disse Marcelo em depoimento ao carcereiro José enquanto caminhava para seu banho de sol.",FAKE
A família do ator canadense Leslie Nielsen morto na noite de ontem por complicações de uma pneumonia divulgou hoje nota agradecendo aos traficantes da Vila Cruzeiro no Rio de Janeiro pela homenagem ao filme “Corra que a Polícia Vem Aí”.“Ficamos muito felizes de saber que o número de trapalhadas cometidas pelos traficantes demonstrou a admiração dos bandidos pelo eterno Frank Drebin dos filmes ‘Corra que a Polícia Vem Aí'” escreveu Jurema Nielsen viúva do ator. “Sei também que o Bope gosta de homenagear um filme menos conhecido de Leslie ‘Homens com Vassouras’ de 2002”.Marcelo Z. e Leonardo Lanna",FAKE
Um dia depois de aprovado o pagamento de passagens para mulheres dos deputados a Câmara resolveu custear também passagens para amantes dos parlamentares. De acordo com a secretaria o pagamento dos tíquetes aéreos para mulheres trouxe problemas. “As amantes começaram a reclamar dizendo que também tinham direito. Desse jeito ninguém consegue trabalhar direito” afirmou o primeiro secretário.Na semana que vem a Casa vai votar outros benefícios como passagens para amigos distantes primos e animais de estimação. No caso eleitores.",FAKE
O governador de São Paulo Geraldo Alckmin vem fazendo vários desmentidos na imprensa durante a semana. Tudo começou quando disse que não falta água no estado apesar de milhares de moradores de regiões diferentes sofrerem com racionamento. Depois disse que não há greve de professores apesar de milhares de alunos não terem aulas.Por fim disse na manhã de hoje que não está ficando careca apesar dos milhares de fios de cabelo que já não frequentam sua cabeça. No anúncio a assessoria de imprensa do governo do estado até divulgou novas imagens do governador como esta que acompanha esta reportagem.“A nova fase da comunicação do meu governo é baseada em preceitos testados e aprovados. Ninguém gosta de quem faz tempestade em túnel de metrô superfaturado digo em copo d’água” disse Alckmin. “Negando a realidade trazemos de volta o sentido de tranquilidade e harmonia ao trem superfaturado digo locomotiva do país!”M Zorzanelli",FAKE
O prefeito de São Paulo João Doria apresentou hoje os novos uniformes dos agentes de trânsito da Companhia de Engenharia de Tráfego (CET).Segundo especialistas a previsão é de que a mudança do uniforme cause um impacto imediato na redução das velocidades nas vias. A estimativa é de que cerca de 70% dos motoristas vão parar para rir do uniforme novo o que causará uma redução na velocidade média do tráfego.“Apesar de reconhecer que funcionará para diminuir as velocidades e consequentemente os acidentes sou contra o novo uniforme pois temo que algum motorista possa ter um ataque de riso e perder a direção antes de conseguir parar o carro” disse Wagner Neto especialista em cores de uniformes de agentes de trânsito.Logo após a inauguração dos novos uniformes Doria soube do efeito colateral da redução de velocidade nas vias e pediu para jogarem fora os novos uniformes e fazerem um novo. ” De preferência um que faça os motoristas sentirem vontade de acelerar. Acelera São Paulo!” teria dito o prefeito.",FAKE
O dinheiro que seria usado para um shopping no Congresso Nacional em Brasília mudará de objetivo. Com os milhões será construído um octógono para lutas. A ideia ocorreu depois da segunda pancadaria em menos de uma semana. Desta vez na Comissão de Ética.O Octógono Nacional no entanto levará cerca de um ano para ficar pronto. Como medida imediata tanto a Câmara quanto o Senado terão as salas de reuniões transformadas em ringues e pelo menos 25 juízes de UFC de plantão.O sociólogo Ismael Andrade acredita que essa brigas têm um lado bom. “Claro que é uma vergonha a população ver seus representantes saindo no tapa. Por outro lado é bom para esses deputados aprenderem um pouco de luta porque a cadeia não é um lugar muito fácil mesmo” afirma.Ainda não viu a briga do dia? Clique aqui.",FAKE
Os trotes violentos atingiram o seu ápice: se não bastassem agressões e humilhações agora os veteranos vão além e pintam o corpo de calouros com quadro do Romero Britto.O crime ocorreu na escola de Belas Artes da UFRJ. O calouro teve mais de 90 por cento do seu corpo destruído pela pintura e está em estado grave no hospital: “Romero Britto é pior que tacar fogo” disse o médico que o atendeu.Por @cacofonias",FAKE
A pequena cidade de Centralina (MG) teve todos os seus nove vereadores presos preventivamente por suspeita de corrupção. Mas o problema não durou por muito tempo todos os vereadores presos se filiaram ao PSDB e já foram soltos.“O Claudinho Borracheiro que deu a ideia da gente se filiar ao PSDB. Não levou nem 24 horas para sermos soltos e as acusações serem consideradas insuficientes para uma investigação” disse Jorge da Sapataria vereador da cidade.Apesar de serem de partidos diferentes e opositores os nove vereadores saíram da prisão e foram comemorar a liberdade em um churrasco com donos de uma construtora e de uma empresa de ônibus da cidade.Bruno Machado",FAKE
Especialistas afirmaram que o tempo que governo e oposição gastam discutindo quem tem culpa no apagão daria para encher o saco de 120 milhões de contribuintes. O governo deve emitir um comunicado explicando o que aconteceu assim que a luz voltar e alguém puder usar computadores novamente. Curiosamente a produtividade no país subiu após o apagão já que muita gente ficou sem poder usar o facebook.",FAKE
A casa do senador Delcídio Amaral caiu mas caiu feio. Na noite de ontem seus colegas decidiram em vasta maioria para que ele continuasse preso.A principal prova é um áudio de 95 minutos em que Delcídio e o filho de Nestor Cerveró Bernardo tramam um plano para tirar o ex-diretor da Petrobras do Brasil após conseguir um habeas corpus.Mas o que quase ninguém fez foi ler a transcrição inteira procurando pelos trechos mais surreais. E eles existem. E como.M Zorzanelli",FAKE
O Supremo Tribunal Federal se reúne hoje para debater uma questão importante que está dividindo o país: metade acha que Renan Calheiros é culpado a outra acha que ele não é inocente.O presidente do Senado está sendo acusado de peculato que é desviar dinheiro público para uso particular. Outra acusação é de falsidade ideológica. O senador teria usado a empreiteira Mendes Junior para pagar pensão alimentícia a um filho que teve fora do casamento com uma jornalista.Caso Renan seja declarado culpado os parlamentares vão virar outra madrugada inventando alguma lei que o inocente.",FAKE
A primeira vez a gente nunca esquece. O adolescente MPA de 17 anos não conseguiu satisfazer o seu desejo. Ele saiu da Zona Eleitoral sem votar em ninguém. “Não senti firmeza em nenhum dos candidatos” afirmou o rapaz. MPA não sabe se volta no segundo turno.“Acho que vai ser pior porque encarar Dilma e Marina não dá” disse ele. O rapaz disse que acompanhou todos os debates mas não se identificou com nenhum candidato. “Parece que o único problema do país é Petrobras porque só falaram nisso”.MPA foi embora sem depositar o seu voto na urna. Ele disse que em casa fará justiça com as próprias mãos. “Não votei no 13 e nem no 45. Vou no 5 contra 1”.Com sugestão de Romulo Loureiro",FAKE
Ícone da moda brega as unhas pintadas com florzinhas são a maior causa de impotência imediata entre os homens. Um levantamento do Instituto Nupal mostrou que nada menos do que 97% dos homens perdem imediatamente o interesse sexual quando vêem mulheres com unhas enfeitadas. “Inicialmente achamos que isso acontecesse na faixa etária dos 50 para cima quando a potência já não é mais a mesma. Mas essas unhas derrubaram até mesmo garotos de 17 anos” disse o diretor do Nupal Marco Aurélio Nascimento. As unhas com florzinha são consideradas o equivalente à pochete. Os técnicos agora vão usar as unhas no tratamento de priapismo doença que provoca erações de oito horas seguidas.Otileno Junior",FAKE
Na terça-feira o pecuarista José Carlos Bumlai disse em depoimento a Sérgio Moro que apenas Dona Marisa sabia sobre a compra do terreno do Instituto Lula. Ontem em depoimento sobre o triplex do Guarujá Lula disse que era a finada esposa que cuidava das coisas do apartamento.Bumlai e Lula também afirmaram que quem sabia sobre o sítio de Atibaia era o ator Nelson Xavier e que quem conhecia os detalhes sobre a construção do prédio do Instituto Lula era o cantor Belchior.A Apple aproveitou o ensejo para afirmar que a ideia de tirar a entrada de fone de ouvido do iPhone 7 havia sido de Dona Marisa que fazia free lances para o setor de design da gigante da tecnologia de acordo com o presidente Tim Cook.O técnico Felipão também veio a público dizer que Dona Marisa havia ligado para os jogadores antes do 7 a 1 sugerindo um esquema tático.",FAKE
Após uma séria investigação financiada pelas empresas de Eike Batista a perícia que analisa o atropelamento de um ciclista na BR-040 em março de 2012 por Thor Batista chegou a conclusão de que o morto é o principal culpado pelo acidente: segundo especialistas o ciclista usou a cabeça propositalmente para amassar o capô do carro e as mãos para quebra os vidros. Depois de morto ainda ficou impedindo o caminho do jovem motorista.O morto terá que pagar os danos feitos ao carro em uma pequena quantia de 12 milhões de Reais correspondente ao vidro e ao capô além dos danos morais é claro. O caixão e a cova em que está enterrado o corpo já foram penhorados porém como a quantia não chega nem a um por cento do valor a família terá que arcar com as despesas por pelo menos umas cinco ou seis gerações.Vinícius Antunes",FAKE
Surgiu em 2014 como “Se a Dilma cair quem assume é o Aécio?” mas logo se transformou e rapidamente tomou as redes sociais virando complemento para qualquer coisa que estivesse na iminência de cair: “se o Vasco cair quem assume é o Aécio?” “Caiu um avião na Malásia quem assume é o Aécio?” etc. Por dois anos ininterruptos a piada foi multiplicada nas postagens e nos comentários de Facebook. Hoje com a queda definitiva da presidente Dilma e a posse de Michel Temer a piada “quem assume é o Aécio” foi encontrada morta nos corredores do Congresso Nacional. O funeral será ainda essa noite em Brasília.Resta saber agora com a queda da piada “quem assume é o Aécio” quem assume no seu lugar?",FAKE
Um dano irreparável para a história da humanidade A Persistência da Memória quadro famoso por seus relógios de Salvador Dali estava em exposição no Rio de Janeiro porém devido ao calor os relógios pintados nele derreteram.Segundo Juan Mendez Guaynarrán especialista em Dali o quadro estava avaliado em 100 milhões de dólares. Um pintor neo renascentista foi chamado para restaurar a obra mas provavelmente ela ficará com alguns resquícios do derretimento.Por @Cacofonias e Eliana Cats",FAKE
Enquanto o Brasil se surpreende ao conhecer mais um personagem sui generis de seu judiciário porta-vozes do Estado Islâmico na Síria parecem também estar ligados no que acontece por aqui.O ministro do STE Napoleão Maia Filho votou hoje pela absolvição da chapa Dilma-Temer citando entre outras coisas que “abuso de poder tem em toda eleição”.Durante um momento tenso o ministro com o dedo em riste pediu que sobre quem escreve que ele foi citado em delação da JBS “desabe a ira do profeta” e depois fez um gesto de decapitação. Evocando a IRA DO PROFETA Napoleão quer que MORRA quem publicou que ele está na delação da OAS… pic.twitter.com/hxx3uD5OGs— BuzzFeedNewsBR (@BuzzFeedNewsBR) 9 de junho de 2017O Estado Islâmico ao ver uma de suas frases patenteadas ser usada pelo ministro logo se pronunciou em vídeo.“Não assumimos a autoria de mais esse ataque ao brasileiro. Não temos nada a ver com isso” disseram. “Achamos este infiel (sic) muito radical”.Mais cedo o filho de Napoleão tentou invadir o TSE às pressas vestido com roupas esportivas e com um envelope na mão. Segundo Napoleão eram fotos da neta que seu filho havia trazido em mãos porque não usa whatsapp.“Também negamos os boatos de que o envelope conteria antrax” disse o representante do EI.",FAKE
A Receita Federal resolveu tomar uma medida alternativa para tentar conter os dribles de Neymar no fisco. Acusado de sonegar milhões de reais Neymar agora terá que enfrentar o colombiano Zúñiga nova contratação da Receita Federal.“Adoraria voltar a enfrentar o Neymar. Sei que a lesão que causei nele na Copa doeu mas todo mundo sabe que onde mais dói é no bolso” disse o jogador Zúñiga em seu Instagram.Sempre muito competitivo Cristiano Ronaldo ficou sabendo do drible de Neymar na Receita Federal e decidiu que também irá sonegar impostos. “Não vou deixar que ninguém seja conhecido por driblar melhor do que eu” teria dito CR7.No meio dessa polêmica Neymar recebeu uma indicação para concorrer a um prêmio de melhor jogada que pretende dividir com seu pai caso ganhe.Bruno Machado",FAKE
